t_bin,current_a,current_std,current_sigma_a,delta_f_hz,delta_f_sigma_hz,common_mode_hz,f_left_hz,f_right_hz,n
235,507.04406436,0.15330089999685467,0.1559694428,45531245.052,13276.5823034,2870775242.2,2848009620.0,2893540865.0,5
236,507.07348088333333,0.0677995173534369,0.12223508083333334,45533749.07333333,10405.013203833334,2870770785.8333335,2848003911.1666665,2893537660.5,6
237,507.103243525,0.14791718119931554,0.144129881,45536282.56,12268.763635000001,2870772190.5,2848004049.0,2893540331.75,4
238,507.0242856,0.07701783183431629,0.10771239299999999,45529561.426,9168.798862399999,2870772190.6,2848007410.0,2893536971.6,5
239,507.1362795333334,0.0602044961146102,0.13358406216666666,45539094.68333334,11371.0722115,2870773936.6666665,2848004389.3333335,2893543484.1666665,6
240,507.1153082833334,0.10696300647270236,0.12745777816666667,45537309.54833334,10849.584721,2870775621.3333335,2848006966.5,2893544276.0,6
241,507.167457375,0.08983602551998748,0.13218152900000002,45541748.6325,11251.68441725,2870769725.5,2847998851.25,2893540600.0,4
242,507.145235,0.08254591885996115,0.146592101,45539856.99666667,12478.355106666668,2870773625.5,2848003697.3333335,2893543554.3333335,6
243,507.105218,0.1319501469934743,0.1262306544,45536450.632,10745.1283054,2870774974.2,2848006748.8,2893543199.6,5
244,507.12430458,0.13408374257868036,0.1578996218,45538075.339999996,13440.884874,2870772779.0,2848003741.2,2893541816.8,5
245,507.218222425,0.07069352151171313,0.15616709374999999,45546069.9025,13293.40695,2870770566.25,2847997531.5,2893543601.25,4
246,507.17908893333333,0.08174030679334142,0.1366034418333333,45542738.745000005,11628.090763333334,2870772058.0,2848000689.0,2893543427.5,6
247,507.20985648,0.11165951880853531,0.127762426,45545357.769999996,10875.517225200001,2870775803.8,2848003125.2,2893548482.8,5
248,507.21285243333335,0.12360358729646706,0.1538316945,45545612.79333333,13094.610796666668,2870774788.8333335,2848001982.3333335,2893547595.1666665,6
249,507.31223833333337,0.07971048412001819,0.133645436,45554072.81666666,11376.296543333332,2870771735.0,2847994698.6666665,2893548771.6666665,3
250,507.23244343333334,0.08350342827885192,0.12426257733333333,45547280.43833333,10577.599707333333,2870776104.0,2848002464.0,2893549744.1666665,6
251,507.14602184999995,0.07705451191314495,0.11636945566666668,45539923.975,9905.713758333333,2870774562.8333335,2848004600.8333335,2893544524.8333335,6
252,507.19684756,0.06758149851643827,0.1354827644,45544250.414,11532.695378,2870775381.2,2848003255.6,2893547506.0,5
253,507.248550625,0.14869576775179064,0.14783044350000002,45548651.5325,12583.766512499998,2870776405.5,2848002079.5,2893550731.25,4
254,507.2379436333333,0.12965422426582562,0.170112979,45547748.63333333,14480.522128333332,2870774060.3333335,2848000186.1666665,2893547935.0,6
255,507.18359303333335,0.12249940897883432,0.19808388816666667,45543122.14833333,16861.489016666666,2870776495.0,2848004934.0,2893548056.0,6
256,507.23028850000003,0.08201296670053444,0.132730406,45547097.006,11298.406458000001,2870778375.8,2848004827.2,2893551924.2,5
257,507.269869175,0.06980296777212736,0.1401678405,45550466.2275,11931.50296675,2870772429.25,2847997196.25,2893547662.5,4
258,507.2804471,0.05987663208611012,0.13266981833333333,45551366.65166666,11293.249057833333,2870775613.8333335,2847999930.5,2893551297.3333335,6
259,507.22511316,0.14775264185687906,0.13450056,45546656.464,11449.087218800001,2870776548.2,2848003220.2,2893549876.4,5
260,507.28000202000004,0.08680419102904928,0.1849795158,45551328.764,15746.0059,2870778679.8,2848003015.8,2893554344.4,5
261,507.255615725,0.04108512372976726,0.159750694,45549252.9325,13598.45362,2870771225.5,2847996599.0,2893545851.75,4
262,507.20729276000003,0.09823652416795223,0.14460913820000001,45545139.542,12309.559416,2870775338.2,2848002768.6,2893547907.8,5
263,507.22696326666664,0.06128631198570857,0.107562319,45546813.949999996,9156.024123166668,2870774312.0,2848000905.3333335,2893547719.0,6
264,507.24005856,0.07560921130519904,0.1314662738,45547928.65800001,11190.7997906,2870774597.8,2848000633.6,2893548562.4,5
265,507.2890963,0.14253303289401076,0.2054403294,45552102.9,17487.691144,2870777635.2,2848001583.8,2893553686.6,5
266,507.21581957999996,0.07591369093145259,0.1824263796,45545865.368,15528.675352,2870775742.6,2848002810.2,2893548675.2,5
267,507.29497405,0.13458326990799593,0.15437645983333334,45552603.23,13140.982859999998,2870775786.6666665,2847999485.0,2893552088.1666665,6
268,507.335782125,0.11870992539151431,0.15589629700000002,45556076.935,13270.35591,2870772649.5,2847994611.25,2893550688.0,4
269,507.2895606833333,0.10362253500615515,0.17936548316666667,45552142.43,15268.12277,2870773745.1666665,2847997674.1666665,2893549816.5,6
270,507.23254754,0.07298087506702834,0.17530137780000002,45547289.302,14922.174044,2870775229.8,2848001584.8,2893548874.6,5
271,507.41347683333333,0.08310075359245472,0.14722315283333334,45562690.54333333,12532.0721135,2870774796.6666665,2847993451.1666665,2893556141.8333335,6
272,507.2920968333333,0.20708968779139714,0.19063258166666666,45552358.31333333,16227.211666666668,2870775604.3333335,2847999425.0,2893551783.3333335,3
273,507.41109028333335,0.10976241195044047,0.16794090183333332,45562487.39166667,14295.628465,2870775687.3333335,2847994443.6666665,2893556930.8333335,6
274,507.34050944999996,0.0769690786740227,0.137467789,45556479.336666666,11701.666581666666,2870775335.3333335,2847997095.8333335,2893553575.1666665,6
275,507.33424649999995,0.12739370199831,0.15213790440000002,45555946.218,12950.430376,2870775446.4,2847997473.2,2893553419.4,5
276,507.32333604999997,0.06395069205112093,0.15884159875,45555017.4875,13521.068747500001,2870778030.25,2848000521.75,2893555539.0,4
277,507.33037198333335,0.09985836198090862,0.13747535716666667,45555616.40833333,11702.310796,2870775520.8333335,2847997712.5,2893553329.0,6
278,507.2913086833334,0.1560238180532454,0.13922644866666667,45552291.22333334,11851.368923,2870777927.3333335,2848001781.8333335,2893554073.1666665,6
279,507.35122516,0.11128836298277704,0.1827936336,45557391.494,15559.937109999999,2870779778.6,2848001082.8,2893558474.2,5
280,507.397602675,0.10199182559051187,0.17372538025,45561339.285,14788.0204325,2870778582.5,2847997913.0,2893559252.25,4
281,507.41676981666666,0.06432845229835742,0.17875713633333334,45562970.846666664,15216.338474999999,2870775220.3333335,2847993735.0,2893556705.8333335,6
282,507.43526088,0.11106325651541046,0.14973813900000002,45564544.862,12746.155208,2870774705.2,2847992432.8,2893556977.4,5
283,507.3375404,0.09277291300346943,0.11822112133333333,45556226.605,10063.333043333334,2870776960.0,2847998846.5,2893555073.5,6
284,507.4915398,0.0752663761576847,0.1497089655,45569335.4925,12743.6718925,2870778096.75,2847993429.0,2893562764.5,4
285,507.43709086666667,0.08575976830393643,0.115918869,45564700.635,9867.358481833333,2870777945.0,2847995594.5,2893560295.1666665,6
286,507.39340769999995,0.05654398909717457,0.11358264616666668,45560982.193333335,9668.492263166667,2870778267.1666665,2847997776.0,2893558758.3333335,6
287,507.4653732,0.1482507409620303,0.21909512800000003,45567108.112,18650.028136,2870775090.6,2847991536.4,2893558644.8,5
288,507.4150729666667,0.06464391374232682,0.2022073586666667,45562826.41,17212.491073333334,2870780669.0,2847999256.0,2893562082.6666665,3
289,507.4809859,0.13155840027735957,0.1936262785,45568437.11166667,16482.044026666666,2870776367.6666665,2847992149.5,2893560586.3333335,6
290,507.4884511833333,0.13078844192627642,0.17913452716666667,45569072.57833334,15248.463109999999,2870778666.0,2847994129.8333335,2893563202.1666665,6
291,507.37375095999994,0.09581363373839392,0.18262061899999998,45559308.958,15545.209586,2870777043.6,2847997389.2,2893556698.0,5
292,507.5093001,0.10922025246067765,0.136235914,45570847.3025,11596.80572,2870778645.75,2847993221.75,2893564069.25,4
293,507.44911642,0.13895467104535555,0.1230094464,45565724.286,10470.9294788,2870779463.6,2847996601.6,2893562325.6,5
294,507.3720286,0.09548673722812216,0.1344320475,45559162.343333334,11443.255234999999,2870777906.3333335,2847998325.1666665,2893557487.3333335,6
295,507.35542560000005,0.06438076188959965,0.1121855544,45557749.044,9549.5676668,2870779861.2,2848000986.6,2893558735.2,5
296,507.54465235,0.12619002398253995,0.176047343,45573856.59,14985.672785,2870775352.25,2847988423.75,2893562280.75,4
297,507.41544822,0.05084527856594172,0.1314016376,45562858.35,11185.297735600001,2870778069.6,2847996640.4,2893559498.8,5
298,507.4420811333334,0.07030560746916245,0.08483708166666666,45565125.42333334,7221.584406999999,2870776373.1666665,2847993810.3333335,2893558935.5,6
299,507.5136827,0.051718106167953526,0.08595103280000001,45571220.364,7316.4072502,2870780801.4,2847995191.4,2893566412.0,5
300,507.42985265,0.08035684127169325,0.08956703675,45564084.4975,7624.212241499999,2870776807.25,2847994765.0,2893558849.25,4
301,507.44299062,0.1653806583605677,0.1361062568,45565202.84,11585.768886599999,2870777347.4,2847994745.6,2893559948.6,5
302,507.47636766666665,0.1412646108327262,0.17277451316666667,45568043.99333333,14707.079821666666,2870783086.8333335,2847999065.0,2893567108.8333335,6
303,507.45497348,0.0829457811151466,0.1702742136,45566222.856,14494.246882000001,2870780022.4,2847996911.2,2893563134.0,5
304,507.48204888,0.11592195900524793,0.188410038,45568527.594,16038.022143999999,2870778537.4,2847994273.4,2893562801.0,5
305,507.40991821999995,0.157994255912797,0.1615078596,45562387.62,13748.028804000001,2870780352.0,2847999158.2,2893561546.0,5
306,507.3969050333333,0.058499754901054135,0.13954716816666668,45561279.89833333,11878.669525333333,2870781135.0,2848000495.0,2893561774.8333335,6
307,507.446033175,0.08119926045765646,0.1414727425,45565461.8325,12042.5801025,2870778914.25,2847996183.5,2893561645.5,4
308,507.418718275,0.05900350348672293,0.110734819,45563136.7075,9426.0767355,2870780372.5,2847998803.75,2893561940.75,4
309,507.45406774,0.09486951501651672,0.110416824,45566145.758,9399.0080624,2870778544.2,2847995471.4,2893561617.0,5
310,507.44230465000004,0.12011055460789576,0.13524084716666665,45565144.44833333,11512.102667166668,2870782773.6666665,2848000201.5,2893565345.8333335,6
311,507.50342394,0.08598655424205831,0.1335021062,45570347.104,11364.0958692,2870779741.2,2847994568.0,2893564914.8,5
312,507.345187575,0.06587462031199054,0.118517259,45556877.557500005,10088.5411585,2870781922.5,2848003484.0,2893560361.5,4
313,507.50554526666673,0.027630815079682368,0.09754968666666668,45570527.67666667,8303.719116666667,2870778561.8333335,2847993298.0,2893563825.5,6
314,507.52920892000003,0.04682366930945917,0.07683794079999999,45572542.0,6540.6737760000005,2870781118.0,2847994847.2,2893567389.4,5
315,507.52159658,0.05758112858531397,0.0839188352,45571894.012,7143.420543800001,2870781736.4,2847995789.8,2893567683.6,5
316,507.57411582000003,0.055335265094124474,0.0843608744,45576364.61,7181.048252799999,2870786349.4,2847998167.0,2893574531.8,5
317,507.53393828,0.06209277212081027,0.0885715856,45572944.574,7539.476473,2870783826.8,2847997354.4,2893570299.0,5
318,507.4886879333333,0.15030057401423122,0.147937423,45569092.73333333,12592.872903000001,2870782843.1666665,2847998296.8333335,2893567389.3333335,6
319,507.54150685,0.12764985461681208,0.158988003,45573588.8375,13533.5311175,2870778480.5,2847991686.5,2893565274.75,4
320,507.51927544,0.12519076339144591,0.188208138,45571696.432,16020.835802000001,2870778540.8,2847992692.6,2893564389.2,5
321,507.57012574,0.09826935577006558,0.1574281808,45576024.96,13400.754420000001,2870780894.6,2847992882.2,2893568907.0,5
322,507.92939335,0.944457846965776,1.1975917666666667,45606606.885,101942.56882333332,2870768900.1666665,2847965596.6666665,2893572203.5,6
323,507.541005575,0.10014583367105329,0.67263589975,45573546.165,57256.7659825,2870779012.25,2847992239.25,2893565785.5,4
324,507.6267301333333,0.06763870069937435,0.27617532083333335,45580843.29333333,23508.86373333333,2870781982.0,2847991560.5,2893572403.6666665,6
325,507.62526977999994,0.09352128818736546,0.1674588512,45580718.986,14254.594884,2870783280.0,2847992920.6,2893573639.6,5
326,507.6539777333333,0.09144528447398127,0.149654331,45583162.69,12739.021215,2870781347.3333335,2847989766.0,2893572928.5,6
327,507.6124521,0.05756501055302876,0.114910329,45579627.905,9781.5085605,2870785489.25,2847995675.5,2893575303.25,4
328,507.60638305,0.11133753669721218,0.14534626316666666,45579111.29,12372.305683333334,2870783677.8333335,2847994122.3333335,2893573233.5,6
329,507.72549081666665,0.1250422163909775,0.1808723835,45589250.09833334,15396.394583333333,2870781021.6666665,2847986396.6666665,2893575646.6666665,6
330,507.61969588,0.1148852150635989,0.14869387760000002,45580244.518,12657.26456,2870782108.0,2847991985.8,2893572230.4,5
331,507.651645975,0.07681709875119308,0.14660094425,45582964.207499996,12479.1078875,2870783394.5,2847991912.25,2893574876.75,4
332,507.61624478333334,0.08817215417061622,0.13539203149999998,45579950.748333335,11524.971906666668,2870784115.5,2847994140.1666665,2893574090.8333335,6
333,507.68723972,0.10531842171761928,0.1394429164,45585994.052,11869.795272,2870783212.8,2847990215.6,2893576209.6,5
334,507.61495940000003,0.1033348210649768,0.1056613314,45579841.336,8994.206393,2870781769.6,2847991849.2,2893571690.2,5
335,507.6378354,0.011359529018452509,0.09560018,45581788.61,8137.7713140000005,2870779322.5,2847988428.5,2893570217.0,2
336,507.7265420333333,0.08526722674743753,0.13044623083333332,45589339.57833334,11103.970664833332,2870782366.0,2847987696.0,2893577035.8333335,6
337,507.77655331999995,0.05898218755755308,0.1283433836,45593596.688,10924.9700734,2870782157.6,2847985359.4,2893578956.0,5
338,507.6587735,0.0831527106865442,0.111430862,45583570.92166666,9485.326000833333,2870781567.1666665,2847989781.8333335,2893573352.6666665,6
339,507.82065525,0.08077491048167842,0.14616582925,45597350.7775,12442.0695675,2870779859.0,2847981183.75,2893578534.5,4
340,507.61826142,0.08015687593413043,0.1430389426,45580122.410000004,12175.89971,2870785990.8,2847995929.6,2893576051.8,5
341,507.6653754666667,0.033284465832905806,0.13578940666666667,45584132.9,11558.797701833333,2870784393.6666665,2847992327.1666665,2893576460.0,6
342,507.7006442833333,0.10643838096890165,0.19567839383333333,45587135.085,16656.726185,2870784175.1666665,2847990607.6666665,2893577742.8333335,6
343,507.77496066666663,0.026733576377723965,0.21997692866666665,45593461.120000005,18725.089646666667,2870784887.0,2847988156.6666665,2893581617.6666665,3
344,507.71177704999997,0.06646767092716599,0.11428363033333333,45588082.73833334,9728.1621135,2870785853.6666665,2847991812.3333335,2893579895.0,6
345,507.72828075999996,0.13417434532275863,0.1140456168,45589487.586,9707.9016974,2870783918.6,2847989175.0,2893578662.4,5
346,507.7604857833333,0.09414322413272493,0.15320222033333333,45592228.97,13041.028138333335,2870783364.8333335,2847987250.3333335,2893579479.3333335,6
347,507.6509645666667,0.08068177794035229,0.11520224000000001,45582906.196666665,9806.356887,2870786187.0,2847994734.0,2893577640.3333335,3
348,507.5957662166666,0.07257262186518942,0.12261930416666666,45578207.555,10437.719429833332,2870782344.3333335,2847993240.6666665,2893571448.1666665,6
349,507.74755496666666,0.10173853886497689,0.17009212566666668,45591128.26333333,14478.747023333332,2870786175.8333335,2847990611.8333335,2893581740.1666665,6
350,507.73124856000004,0.10785334950505558,0.15117859760000002,45589740.21,12868.771316,2870782742.2,2847987872.0,2893577612.2,5
351,507.759422125,0.08169681743895997,0.16877743275,45592138.432500005,14366.8364375,2870782215.5,2847986146.5,2893578285.0,4
352,507.84567235000003,0.09299631991312096,0.12351212483333333,45599480.30666667,10513.7189875,2870780394.3333335,2847980654.3333335,2893580134.5,6
353,507.74130586666666,0.09470420225650727,0.1504983925,45590596.32,12810.870246666667,2870788476.6666665,2847993178.5,2893583774.6666665,6
354,507.77194848,0.022409362073647448,0.12686323459999999,45593204.714,10798.9753892,2870787951.6,2847991349.2,2893584554.0,5
355,507.749473025,0.058368275613299374,0.09245156975,45591291.535,7869.752283,2870789259.75,2847993614.0,2893584905.5,4
356,507.83830154,0.1193949794596363,0.14543039200000002,45598852.88,12379.466987,2870786318.4,2847986892.2,2893585745.2,5
357,507.81574251666666,0.11058391911151863,0.1347892871666667,45596932.58833333,11473.664543333332,2870785153.3333335,2847986686.6666665,2893583619.5,6
358,507.82635352,0.1672505958284044,0.1647831516,45597835.83,14026.831374000001,2870782991.2,2847984073.2,2893581909.2,5
359,507.906172175,0.10921698825281748,0.14184063875,45604630.2325,12073.896532499999,2870784888.25,2847982573.5,2893587203.75,4
360,507.8030921,0.11314328561060624,0.11587779466666666,45595855.748333335,9863.862116,2870784788.1666665,2847986860.3333335,2893582716.1666665,6
